,company,model,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,seats
3274,Renault,Renault Lodgy 85PS RxE 7 Seater,2018,900000,35000,Diesel,Manual,First,21,1461,7
3275,Ambassador,Ambassador CLASSIC 1500 DSL AC,2000,75000,90000,Diesel,Manual,Second,12,1489,5
3276,Maruti,Maruti Swift LXI Optional-O,2015,400000,50000,Petrol,Manual,First,20,1197,5
3277,Honda,Honda Mobilio RS i DTEC,2015,650000,110000,Diesel,Manual,First,24,1498,7
3278,Maruti,Maruti Swift VDI,2015,480000,87847,Diesel,Manual,First,28,1248,5
3279,Maruti,Maruti Alto LXi,2009,140000,35000,Petrol,Manual,First,19,796,5
3280,Maruti,Maruti Swift VXI 2018,2018,550000,5000,Petrol,Manual,First,22,1197,5
3281,Maruti,Maruti Wagon R AMT VXI,2017,380000,29000,Petrol,Automatic,First,20,998,5
3282,Tata,Tata Indigo CS LS (TDI) BS-III,2016,440000,20000,Diesel,Manual,First,19,1405,5
3283,Maruti,Maruti Swift Dzire VXI 1.2,2018,630000,15000,Petrol,Manual,First,21,1197,5
3284,Renault,Renault KWID RXL,2017,250000,40000,Petrol,Manual,First,25,799,5
3285,Maruti,Maruti Alto LX,2009,120000,17000,Petrol,Manual,First,19,796,5
3286,Tata,Tata Manza Aura Quadrajet BS IV,2012,287000,120000,Diesel,Manual,First,21,1248,5
3287,Maruti,Maruti Baleno Delta 1.2,2016,550000,45000,Petrol,Manual,First,21,1197,5
3288,Mahindra,Mahindra Scorpio 1.99 S10 4WD,2016,950000,60000,Diesel,Manual,Third,15,1997,7
3289,Tata,Tata Harrier XZ Dark Edition BSIV,2019,1630000,25000,Diesel,Manual,First,17,1956,5
3290,Ford,Ford Fiesta 1.5 TDCi Trend,2015,501000,80000,Diesel,Manual,Second,25,1498,5
3291,Mahindra,Mahindra Bolero 2011-2019 ZLX BSIII,2014,550000,70000,Diesel,Manual,First,15,2523,7
3292,Maruti,Maruti Alto 800 LXI,2016,300000,25000,Petrol,Manual,First,22,796,5
3293,Maruti,Maruti Wagon R VXI BS IV,2015,300000,50000,Petrol,Manual,Third,20,998,5
3294,Ford,Ford Figo 1.5P Titanium AT,2015,416000,40000,Petrol,Automatic,First,17,1499,5
3295,Maruti,Maruti Omni E MPI STD BS IV,2018,260000,30000,Petrol,Manual,First,16,796,8
3296,Chevrolet,Chevrolet Sail 1.2 LS ABS,2016,550000,15000,Petrol,Manual,First,18,1199,5
3297,Mahindra,Mahindra XUV500 W8 2WD,2012,700000,100000,Diesel,Manual,Second,15,2179,7
3298,Tata,Tata Indigo CS eGLX BS IV,2011,181000,70000,Petrol,Manual,First,15,1193,5
3299,Mahindra,Mahindra Scorpio VLS AT 2.2 mHAWK,2009,365000,110000,Diesel,Automatic,Second,11,2179,8
3300,Maruti,Maruti Alto K10 VXI AGS Optional,2017,400000,10000,Petrol,Automatic,First,23,998,5
3301,Hyundai,Hyundai i10 Sportz,2010,210000,110000,Petrol,Manual,First,20,1197,5
3302,Hyundai,Hyundai Verna 1.6 SX,2013,500000,87000,Diesel,Manual,Second,22,1582,5
3303,Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Diesel,Automatic,First,13,1999,5
3304,Lexus,Lexus ES 300h,2019,5150000,20000,Petrol,Automatic,First,22,2487,5
3305,Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Diesel,Automatic,First,19,1999,5
3306,Tata,Tata Safari Storme EX,2015,503000,110000,Diesel,Manual,First,14,2179,7
3307,Volvo,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Diesel,Automatic,First,18,1969,5
3308,Toyota,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Petrol,Automatic,First,19,2494,5
3309,Maruti,Maruti Wagon R LXI,2013,225000,58343,Petrol,Manual,First,21,998,5
3310,Maruti,Maruti Baleno Alpha 1.3,2018,740000,38817,Diesel,Manual,First,27,1248,5
3311,Honda,Honda Jazz VX,2016,550000,56494,Petrol,Manual,First,18,1199,5
3312,Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Diesel,Manual,Second,12,2494,7
3313,Maruti,Maruti Swift AMT VVT VXI,2019,650000,5621,Petrol,Automatic,First,22,1197,5
3314,Toyota,Toyota Etios VX,2017,625000,25538,Petrol,Manual,First,16,1496,5
3315,Maruti,Maruti Swift AMT ZXI,2018,600000,69779,Petrol,Automatic,First,22,1197,5
3316,Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,Diesel,Manual,First,24,1186,5
3317,BMW,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Diesel,Automatic,First,16,1995,5
3318,BMW,BMW X4 M Sport X xDrive20d,2019,5500000,8500,Diesel,Automatic,First,16,1995,5
3319,Honda,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Petrol,Automatic,First,19,1199,5
3320,Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Petrol,Automatic,First,14,1598,5
3321,Volvo,Volvo V40 D3 R-Design,2018,2475000,2000,Diesel,Automatic,First,16,1984,5
3322,Maruti,Maruti Baleno Alpha 1.3,2017,735000,70000,Diesel,Manual,First,27,1248,5
3323,Tata,Tata Zest Revotron 1.2 XT,2017,550000,120000,Petrol,Manual,First,17,1193,5
3324,Maruti,Maruti Ertiga ZDI,2013,509999,148000,Diesel,Manual,First,20,1248,7
3325,Hyundai,Hyundai i20 Asta 1.4 CRDi,2013,459999,60000,Diesel,Manual,Second,21,1396,5
3326,Maruti,Maruti Alto 800 LXI,2015,310000,18000,Petrol,Manual,First,22,796,5
3327,Tata,Tata Zest Quadrajet 1.3 75PS XMS,2018,775000,80000,Diesel,Manual,First,22,1248,5
3328,Maruti,Maruti Alto LXI,2004,105000,96000,Petrol,Manual,Third,19,796,5
3329,Honda,Honda Amaze S i-Dtech,2015,430000,97000,Diesel,Manual,Second,25,1498,5
3330,Hyundai,Hyundai i20 Sportz 1.4 CRDi,2013,360000,210000,Diesel,Manual,Third,21,1396,5
3331,Volkswagen,Volkswagen Vento Diesel Breeze,2012,400000,60000,Diesel,Manual,Third,20,1598,5
3332,Maruti,Maruti Swift Dzire ZDI,2014,600000,90000,Diesel,Manual,First,23,1248,5
3333,Honda,Honda WR-V i-VTEC VX,2019,580000,35000,Petrol,Manual,First,17,1199,5
3334,Mahindra,Mahindra Verito 1.5 D2 BSIV,2012,140000,120000,Diesel,Manual,Second,21,1461,5
3335,Tata,Tata Indigo TDI,2008,210000,100000,Diesel,Manual,First,19,1405,5
3336,Hyundai,Hyundai Grand i10 Asta Option,2017,550000,20000,Petrol,Manual,First,18,1197,5
3337,Chevrolet,Chevrolet Sail Hatchback Petrol LS ABS,2013,120000,110000,Petrol,Manual,Second,18,1199,5
3338,Toyota,Toyota Innova 2.5 GX (Diesel) 7 Seater,2013,400000,35000,Diesel,Manual,First,12,2494,7
3339,Honda,Honda WR-V i-DTEC VX,2018,1035000,15000,Diesel,Manual,First,25,1498,5
3340,Maruti,Maruti Ciaz VDi Plus,2015,625000,90000,Diesel,Manual,First,26,1248,5
3341,Hyundai,Hyundai i10 Magna,2008,200000,40000,Petrol,Manual,First,20,1197,5
3342,Tata,Tata Manza Club Class Quadrajet90 EX,2013,316000,140000,Diesel,Manual,First,21,1248,5
3343,Maruti,Maruti Vitara Brezza ZDi,2017,813000,110000,Diesel,Manual,First,24,1248,5
3344,Toyota,Toyota Innova Crysta 2.8 GX AT BSIV,2016,1575000,55000,Diesel,Automatic,First,11,2755,7
3345,Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,900000,73000,Diesel,Manual,First,12,2494,8
3346,Maruti,Maruti Ertiga VDI,2015,650000,100000,Diesel,Manual,First,20,1248,7
3347,Ford,Ford Figo Aspire 1.5 TDCi Trend,2015,459999,32000,Diesel,Manual,Second,25,1498,5
3348,Nissan,Nissan Sunny Diesel XV,2012,290000,112072,Diesel,Manual,First,21,1461,5
3349,Ford,Ford Figo Diesel EXI,2014,400000,30000,Diesel,Manual,First,20,1399,5
3350,Maruti,Maruti Swift VDI BSIV,2016,565000,70000,Diesel,Manual,Second,25,1248,5
3351,Chevrolet,Chevrolet Spark 1.0 LS,2009,150000,80000,Petrol,Manual,Second,18,995,5
3352,BMW,BMW 3 Series 320d Sedan,2007,480000,110000,Diesel,Automatic,Fourth,16,1995,5
3353,Maruti,Maruti Zen Estilo 1.1 LX BSIII,2007,70000,80000,Petrol,Manual,Second,18,1061,5
3354,Maruti,Maruti Zen Estilo 1.1 LX BSIII,2007,70000,80000,Petrol,Manual,Second,18,1061,5
3355,Mercedes-Benz,Mercedes-Benz E-Class E 250 Elegance,2011,1190000,80000,Petrol,Automatic,Second,10,2497,5
3356,Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,900000,19000,Diesel,Manual,First,23,1498,5
3357,Hyundai,Hyundai i20 Sportz Option 1.4 CRDi,2015,600000,40000,Diesel,Manual,First,22,1396,5
3358,Mahindra,Mahindra Scorpio S10 7 Seater,2015,1100000,52269,Diesel,Manual,First,15,2179,7
3359,Maruti,Maruti Omni LPG CARGO BSIII W IMMOBILISER,2010,120000,170000,LPG,Manual,Second,10,796,5
3360,Hyundai,Hyundai i20 Magna,2009,229999,60000,Petrol,Manual,Third,18,1197,5
3361,Honda,Honda Amaze i-VTEC Privilege Edition,2017,570000,15780,Petrol,Manual,First,17,1198,5
3362,Hyundai,Hyundai Verna 1.6 SX,2014,575000,106000,Diesel,Manual,First,22,1582,5
3363,Volkswagen,Volkswagen Vento Diesel Highline,2012,280000,80000,Diesel,Manual,Third,20,1598,5
3364,Hyundai,Hyundai i20 Active 1.4 SX Dual Tone,2015,580000,74000,Diesel,Manual,Second,21,1396,5
3365,Maruti,Maruti Ertiga VDI,2018,875000,35000,Diesel,Manual,Second,25,1248,7
3366,Hyundai,Hyundai Verna 1.6 SX CRDi (O),2013,500000,70000,Diesel,Manual,Third,22,1582,5
3367,Maruti,Maruti Ciaz ZDi,2015,700000,60000,Diesel,Manual,First,26,1248,5
3368,Ford,Ford Figo 1.2P Titanium MT,2016,388000,50000,Petrol,Manual,Second,18,1196,5
3369,Hyundai,Hyundai i10 Sportz,2011,225000,80000,Petrol,Manual,Second,20,1197,5
3370,Tata,Tata Indigo CS eGLX BS IV,2011,90000,90000,Petrol,Manual,Second,15,1193,5
3371,Renault,Renault Duster 110PS Diesel RxZ,2014,600000,114000,Diesel,Manual,First,19,1461,5
3372,Hyundai,Hyundai i20 Magna,2009,235000,100000,Petrol,Manual,First,18,1197,5
3373,Hyundai,Hyundai i20 1.4 CRDi Asta,2011,350000,100000,Diesel,Manual,Second,23,1396,5
3374,Hyundai,Hyundai i10 Sportz,2011,235000,80000,Petrol,Manual,Second,20,1197,5
3375,Maruti,Maruti Alto LXi,2010,190000,35000,Petrol,Manual,First,19,796,5
3376,Tata,Tata Manza Aura (ABS) Quadrajet BS IV,2011,325000,79000,Diesel,Manual,First,21,1248,5
3377,Hyundai,Hyundai i20 Asta 1.2,2007,550000,2360457,Petrol,Manual,Second,18,1197,5
3378,Volkswagen,Volkswagen Vento Diesel Highline,2011,300000,120000,Diesel,Manual,Third,20,1598,5
3379,Tata,Tata Tigor 1.2 Revotron XT,2017,550000,10000,Petrol,Manual,First,20,1199,5
3380,Mahindra,Mahindra XUV500 W8 AWD,2013,720000,150000,Diesel,Manual,Second,15,2179,7
3381,Nissan,Nissan Micra XE,2011,110000,110000,Petrol,Manual,First,18,1198,5
3382,Maruti,Maruti Alto 800 VXI,2018,310000,10000,Petrol,Manual,First,24,796,5
3383,Maruti,Maruti Wagon R LXI LPG BSIV,2010,150000,70000,LPG,Manual,Second,26,998,5
3384,Tata,Tata Indica Vista TDI LX,2012,260000,46000,Diesel,Manual,First,19,1405,5
3385,Hyundai,Hyundai Aent GLS,2002,55000,120000,Petrol,Manual,Fourth,13,1495,5
3386,Maruti,Maruti Swift VDI,2013,450000,108800,Diesel,Manual,Third,22,1248,5
3387,Hyundai,Hyundai i10 Sportz Option,2009,199000,70000,Petrol,Manual,Second,20,1197,5
3388,Mahindra,Mahindra Scorpio S3 9 Seater BSIV,2018,1000000,35000,Diesel,Manual,First,15,2523,7
3389,Ford,Ford Figo Diesel EXI,2011,240000,72000,Diesel,Manual,First,20,1399,5
3390,Renault,Renault KWID RXL,2018,350000,40000,Petrol,Manual,First,25,799,5
3391,Mahindra,Mahindra Bolero 2011-2019 ZLX BSIII,2014,530000,120000,Diesel,Manual,Third,15,2523,7
3392,Chevrolet,Chevrolet Spark 1.0 LS,2011,150000,35000,Petrol,Manual,First,18,995,5
3393,Hyundai,Hyundai Elite i20 Magna Plus BSIV,2019,625000,12500,Petrol,Manual,First,18,1197,5
3394,Hyundai,Hyundai Grand i10 Magna,2014,378000,80000,Petrol,Manual,First,18,1197,5
3395,Renault,Renault KWID RXT,2015,210000,210000,Petrol,Manual,Second,25,799,5
3396,Maruti,Maruti Swift Dzire VDI,2018,700000,100000,Diesel,Manual,Second,28,1248,5
3397,Hyundai,Hyundai Santro Xing GL Plus,2011,156000,110000,Petrol,Manual,Second,17,1086,5
3398,Mahindra,Mahindra Bolero Power Plus ZLX,2016,700000,103000,Diesel,Manual,First,16,1493,7
3399,Maruti,Maruti Wagon R LXI Minor,2010,194000,577414,Petrol,Manual,Second,18,1061,5
3400,Maruti,Maruti Alto LX,2006,120000,100000,Petrol,Manual,Second,19,796,5
3401,Honda,Honda Amaze S AT i-Vtech,2015,415000,45000,Petrol,Automatic,First,15,1198,5
3402,Honda,Honda Amaze S AT i-Vtech,2015,450000,45000,Petrol,Automatic,First,15,1198,5
3403,Honda,Honda Brio S MT,2014,325000,40000,Petrol,Manual,Third,19,1198,5
3404,Mahindra,Mahindra Bolero 2011-2019 Plus AC,2014,525000,200000,Diesel,Manual,First,15,2523,9
3405,Hyundai,Hyundai EON Magna Plus,2017,265000,100000,Petrol,Manual,First,21,814,5
3406,Maruti,Maruti Omni 8 Seater BSII,2008,100000,120000,Petrol,Manual,Second,19,796,8
3407,Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Diesel,Automatic,First,13,1999,5
3408,Lexus,Lexus ES 300h,2019,5150000,20000,Petrol,Automatic,First,22,2487,5
3409,Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Diesel,Automatic,First,19,1999,5
3410,Tata,Tata Safari Storme EX,2015,503000,110000,Diesel,Manual,First,14,2179,7
3411,Volvo,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Diesel,Automatic,First,18,1969,5
3412,Toyota,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Petrol,Automatic,First,19,2494,5
3413,Maruti,Maruti Wagon R LXI,2013,225000,58343,Petrol,Manual,First,21,998,5
3414,Maruti,Maruti Baleno Alpha 1.3,2018,740000,38817,Diesel,Manual,First,27,1248,5
3415,Honda,Honda Jazz VX,2016,550000,56494,Petrol,Manual,First,18,1199,5
3416,Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Diesel,Manual,Second,12,2494,7
3417,Maruti,Maruti Swift AMT VVT VXI,2019,650000,5621,Petrol,Automatic,First,22,1197,5
3418,Toyota,Toyota Etios VX,2017,625000,25538,Petrol,Manual,First,16,1496,5
3419,Maruti,Maruti Swift AMT ZXI,2018,600000,69779,Petrol,Automatic,First,22,1197,5
3420,Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,Diesel,Manual,First,24,1186,5
3421,BMW,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Diesel,Automatic,First,16,1995,5
3422,BMW,BMW X4 M Sport X xDrive20d,2019,5500000,8500,Diesel,Automatic,First,16,1995,5
3423,Honda,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Petrol,Automatic,First,19,1199,5
3424,Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Petrol,Automatic,First,14,1598,5
3425,Volvo,Volvo V40 D3 R-Design,2018,2475000,2000,Diesel,Automatic,First,16,1984,5
3426,Tata,Tata Zest Quadrajet 1.3 XM,2015,400000,100000,Diesel,Manual,First,23,1248,5
3427,Hyundai,Hyundai i20 Magna Optional 1.4 CRDi,2013,345000,40000,Diesel,Manual,First,21,1396,5
3428,Mahindra,Mahindra Thar CRDe,2018,850000,15000,Diesel,Manual,Second,16,2498,6
3429,Maruti,Maruti Ignis 1.2 AMT Zeta BSIV,2018,620000,15000,Petrol,Automatic,First,20,1197,5
3430,Maruti,Maruti Baleno Alpha 1.2,2018,700000,10000,Petrol,Manual,Second,21,1197,5
3431,Tata,Tata Indica Vista Quadrajet VX,2012,200000,90000,Diesel,Manual,First,22,1248,5
3432,Mahindra,Mahindra Bolero Power Plus LX,2017,660000,80000,Diesel,Manual,First,16,1493,7
3433,Mitsubishi,Mitsubishi Pajero Sport 4X4,2015,1700000,39000,Diesel,Manual,First,13,2477,7
3434,Tata,Tata Indica V2 DLE BSIII,2009,90000,60000,Diesel,Manual,Second,17,1396,5
3435,Mahindra,Mahindra XUV500 W6 2WD,2015,1050000,28000,Diesel,Manual,Second,15,2179,7
3436,Ford,Ford Figo Petrol EXI,2010,160000,90000,Petrol,Manual,Second,15,1196,5
3437,Honda,Honda Civic 1.8 (E) MT,2006,150000,80000,Petrol,Manual,Third,13,1799,5
3438,Maruti,Maruti Zen Estilo LX BSIV,2010,200000,35000,Petrol,Manual,First,19,998,5
3439,Toyota,Toyota Corolla Altis Diesel D4DG,2011,365000,185000,Diesel,Manual,Second,21,1364,5
3440,Fiat,Fiat Punto 1.2 Active,2009,140000,110000,Petrol,Manual,Second,15,1172,5
3441,Fiat,Fiat Avventura Power Up 1.3 Active,2016,360000,100000,Diesel,Manual,First,20,1248,5
3442,Honda,Honda City 2017-2020 GXi,2008,200000,110000,Petrol,Manual,Second,17,1497,5
3443,Skoda,Skoda Laura Ambiente,2010,250000,100000,Diesel,Manual,Second,17,1896,5
3444,Skoda,Skoda Laura Ambiente 1.9 PD,2008,229999,110000,Diesel,Manual,Second,17,1896,5
3445,Ford,Ford Fiesta 1.4 ZXi TDCi ABS,2011,320000,130000,Diesel,Manual,Second,17,1399,5
3446,Hyundai,Hyundai Creta 1.6 SX,2018,1200000,27000,Petrol,Manual,First,15,1591,5
3447,Maruti,Maruti Baleno Zeta Automatic,2018,740000,9000,Petrol,Automatic,First,21,1197,5
3448,Hyundai,Hyundai i20 Magna Optional 1.4 CRDi,2013,345000,40000,Diesel,Manual,First,21,1396,5
3449,Maruti,Maruti Ignis 1.2 AMT Zeta BSIV,2019,570000,19000,Petrol,Automatic,Second,20,1197,5
3450,Maruti,Maruti Wagon R VXI 1.2,2019,490000,10000,Petrol,Manual,First,20,1197,5
3451,Tata,Tata Indigo CR4,2013,250000,100000,Diesel,Manual,First,23,1396,5
3452,Maruti,Maruti Wagon R AMT VXI,2017,430000,20000,Petrol,Automatic,First,20,998,5
3453,Hyundai,Hyundai EON Era,2014,225000,35000,Petrol,Manual,First,21,814,5
3454,Mahindra,Mahindra Thar CRDe,2018,850000,15000,Diesel,Manual,Second,16,2498,6
3455,Maruti,Maruti Ignis 1.2 AMT Zeta BSIV,2018,620000,15000,Petrol,Automatic,First,20,1197,5
3456,Hyundai,Hyundai i20 Sportz 1.4 CRDi,2014,440000,70000,Diesel,Manual,Second,22,1396,5
3457,Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,800000,70000,Diesel,Manual,First,24,1248,5
3458,Maruti,Maruti Baleno Alpha 1.2,2018,700000,10000,Petrol,Manual,Second,21,1197,5
3459,Maruti,Maruti Swift VDI Optional,2016,600000,47000,Diesel,Manual,First,25,1248,5
3460,Tata,Tata Indica Vista Quadrajet VX,2012,200000,90000,Diesel,Manual,First,22,1248,5
3461,Mahindra,Mahindra Bolero Power Plus LX,2017,660000,80000,Diesel,Manual,First,16,1493,7
3462,Mitsubishi,Mitsubishi Pajero Sport 4X4,2015,1700000,39000,Diesel,Manual,First,13,2477,7
3463,Hyundai,Hyundai Grand i10 CRDi Sportz,2015,450000,53000,Diesel,Manual,First,24,1120,5
3464,Maruti,Maruti Swift Dzire VDI,2013,420000,105000,Diesel,Manual,Second,23,1248,5
3465,Toyota,Toyota Innova 2.5 EV PS 8 STR BSIV,2011,500000,121941,Diesel,Manual,First,12,2494,8
3466,Tata,Tata Tiago 1.2 Revotron XZ,2016,350000,15000,Petrol,Manual,First,23,1199,5
3467,Mahindra,Mahindra Xylo D2 BSIV,2014,280000,100000,Diesel,Manual,First,14,2489,8
3468,Renault,Renault Duster 85PS Diesel RxL Optional with Nav,2013,425000,152186,Diesel,Manual,Second,20,1461,5
3469,Hyundai,Hyundai i10 Magna,2013,295000,82246,Petrol,Manual,First,20,1197,5
3470,Maruti,Maruti Swift VXI Optional,2016,540000,20000,Petrol,Manual,First,20,1197,5
3471,Maruti,Maruti Swift Dzire ZDI,2017,754000,40000,Diesel,Manual,First,28,1248,5
3472,Toyota,Toyota Innova 2.5 GX 8 STR BSIV,2011,650000,89580,Diesel,Manual,Second,12,2494,8
3473,Toyota,Toyota Innova 2.5 VX 7 STR,2011,550000,250000,Diesel,Manual,Second,12,2494,7
3474,Toyota,Toyota Innova 2.5 V Diesel 7-seater,2011,550000,250000,Diesel,Manual,Second,12,2494,7
3475,Ford,Ford Figo 1.2P Titanium MT,2019,675000,2789,Petrol,Manual,First,18,1196,5
3476,Ford,Ford Freestyle Titanium Plus Diesel,2018,700000,35278,Diesel,Manual,First,23,1499,5
3477,Ford,Ford Freestyle Titanium Diesel,2018,795000,2860,Diesel,Manual,First,23,1499,5
3478,Toyota,Toyota Innova 2.5 VX 7 STR,2010,515000,200000,Diesel,Manual,First,12,2494,7
3479,Mahindra,Mahindra KUV 100 G80 K4 Plus,2018,450000,20000,Petrol,Manual,First,18,1198,6
3480,Hyundai,Hyundai Getz 1.1 GVS,2008,155000,60000,Petrol,Manual,Third,15,1086,5
3481,Toyota,Toyota Etios VXD,2011,350000,100000,Diesel,Manual,Second,23,1364,5
3482,Ford,Ford Figo Diesel Titanium,2011,250000,78562,Diesel,Manual,First,20,1399,5
3483,Hyundai,Hyundai Verna 1.6 SX,2011,450000,96000,Diesel,Manual,Fourth,22,1582,5
3484,Hyundai,Hyundai Verna 1.6 SX,2011,450000,96000,Diesel,Manual,Fourth,22,1582,5
3485,Maruti,Maruti 800 EX BSII,2003,55599,36088,Petrol,Manual,First,16,796,4
3486,Hyundai,Hyundai i20 Sportz 1.4 CRDi,2014,420000,50000,Diesel,Manual,First,22,1396,5
3487,Maruti,Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,2018,750000,40000,Diesel,Manual,First,25,1248,5
3488,Datsun,Datsun GO T Option,2020,450000,10000,Petrol,Manual,First,19,1198,5
3489,Maruti,Maruti Swift Vdi BSIII,2008,175000,60000,Diesel,Manual,Second,17,1248,5
3490,Hyundai,Hyundai i20 Active SX Petrol,2019,650000,10000,Petrol,Manual,First,17,1197,5
3491,Maruti,Maruti Ertiga ZDI Plus,2018,1050000,10000,Diesel,Manual,First,25,1248,7
3492,Hyundai,Hyundai Verna 1.6 SX CRDi (O),2011,375000,35000,Diesel,Manual,Second,22,1582,5
3493,Hyundai,Hyundai Santa Fe 2WD MT,2014,1100000,80000,Diesel,Manual,First,14,2199,7
3494,Mahindra,Mahindra XUV500 W11 BSIV,2019,1550000,28000,Diesel,Manual,First,15,2179,7
3495,Ford,Ford Figo Aspire 1.5 TDCi Sports Edition,2017,620000,35000,Diesel,Manual,First,24,1498,5
3496,Jeep,Jeep Compass 2.0 Limited 4X4,2017,1511000,32000,Diesel,Manual,First,16,1956,5
3497,Maruti,Maruti Wagon R LXI,2003,135000,40000,Petrol,Manual,First,18,998,5
3498,Hyundai,Hyundai Verna 1.6 SX CRDi (O),2011,375000,35000,Diesel,Manual,Second,22,1582,5
3499,Renault,Renault KWID RXL,2019,320000,10000,Petrol,Manual,First,25,799,5
3500,Mahindra,Mahindra XUV500 W11 AT BSIV,2019,1650000,25000,Diesel,Automatic,Second,15,2179,7
3501,Maruti,Maruti Alto K10 VXI,2016,320000,50000,Petrol,Manual,First,23,998,5
3502,Maruti,Maruti Swift Dzire Zdi BSIV,2012,400000,129000,Diesel,Manual,First,19,1248,5
3503,Mahindra,Mahindra XUV500 AT W10 FWD,2015,900000,100000,Diesel,Automatic,Second,16,2179,7
3504,Maruti,Maruti Alto 800 LXI,2018,310000,30000,Petrol,Manual,First,24,796,5
3505,Tata,Tata Nexon 1.2 Revotron XM,2018,595000,28000,Petrol,Manual,Second,17,1198,5
3506,Maruti,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,800000,60000,Diesel,Manual,First,23,1248,5
3507,Mahindra,Mahindra Verito 1.6 G6 Executive BSIII,2013,350000,70000,Petrol,Manual,First,13,1598,5
3508,Tata,Tata Indica Vista TDI LX,2013,275000,110000,Diesel,Manual,First,19,1405,5
3509,Maruti,Maruti Eeco 5 Seater AC BSIV,2019,420000,10000,Petrol,Manual,First,15,1196,5
3510,Hyundai,Hyundai Verna CRDi SX ABS,2008,250000,110000,Diesel,Manual,Second,18,1493,5
3511,Maruti,Maruti Swift Ldi BSIV,2007,250000,100000,Diesel,Manual,Second,17,1248,5
3512,Mahindra,Mahindra Scorpio VLX 2WD BSIII,2008,290000,120000,Diesel,Manual,Second,12,2179,8
3513,Hyundai,Hyundai Xcent 1.2 Kappa AT SX Option,2016,525000,60000,Petrol,Automatic,First,16,1197,5
3514,Mahindra,Mahindra Scorpio LX 2.6 Turbo,2008,250000,110000,Diesel,Manual,Third,10,2609,7
3515,Maruti,Maruti Celerio VXI,2017,430000,10000,Petrol,Manual,First,23,998,5
3516,Maruti,Maruti Baleno Zeta 1.2,2017,630000,35000,Petrol,Manual,First,21,1197,5
3517,Tata,Tata Tigor 1.2 Revotron XZ Option,2018,550000,23000,Petrol,Manual,First,20,1199,5
3518,Maruti,Maruti Swift VDI,2019,630000,15000,Diesel,Manual,Second,28,1248,5
3519,Mahindra,Mahindra TUV 300 Plus P4 BSIV,2018,850000,20000,Diesel,Manual,First,18,2179,9
3520,Mahindra,Mahindra Bolero SLX 2WD,2011,455000,90000,Diesel,Manual,First,13,2523,7
3521,Mahindra,Mahindra Bolero SLX 2WD,2011,445000,90000,Diesel,Manual,First,13,2523,7
3522,Hyundai,Hyundai i20 Sportz 1.4 CRDi,2013,370000,80000,Diesel,Manual,First,21,1396,5
